RUNX1 (log2),Basophils,Basophils,Basophils,Basophils,Basophils,Basophils,Naive B-cells,Naive B-cells,Naive B-cells,Naive B-cells,Naive B-cells,B-cell class can switch,B-cell class can switch,B-cell class can switch,B-cell class can switch,B-cell class can switch,B-cells,B-cells,B-cells,B-cells,B-cells,B-cell class switched,B-cell class switched,B-cell class switched,B-cell class switched,B-cell class switched,CMP,CMP,CMP,CMP,Plasmacytoid DC,Plasmacytoid DC,Plasmacytoid DC,Plasmacytoid DC,Plasmacytoid DC,Myeloid DC,Myeloid DC,Myeloid DC,Myeloid DC,Myeloid DC,Eosinophill,Eosinophill,Eosinophill,Eosinophill,Eosinophill,Eryth.CD34+CD71+GlyA-,Eryth.CD34+CD71+GlyA-,Eryth.CD34+CD71+GlyA-,Eryth.CD34+CD71+GlyA-,Eryth.CD34+CD71+GlyA-,Eryth.CD34+CD71+GlyA-,Eryth.CD34+CD71+GlyA-,Eryth.CD34-CD71+GlyA-,Eryth.CD34-CD71+GlyA-,Eryth.CD34-CD71+GlyA-,Eryth.CD34-CD71+GlyA-,Eryth.CD34-CD71+GlyA-,Eryth.CD34-CD71+GlyA-,Eryth.CD34-CD71+GlyA-,Eryth.CD34-CD71+GlyA+,Eryth.CD34-CD71+GlyA+,Eryth.CD34-CD71+GlyA+,Eryth.CD34-CD71+GlyA+,Eryth.CD34-CD71+GlyA+,Eryth.CD34-CD71+GlyA+,Eryth.CD34-CD71loGlyA+,Eryth.CD34-CD71loGlyA+,Eryth.CD34-CD71loGlyA+,Eryth.CD34-CD71loGlyA+,Eryth.CD34-CD71loGlyA+,Eryth.CD34-CD71loGlyA+,Eryth.CD34-CD71loGlyA+,Eryth.CD34-CD71-GlyA+,Eryth.CD34-CD71-GlyA+,Eryth.CD34-CD71-GlyA+,Eryth.CD34-CD71-GlyA+,Eryth.CD34-CD71-GlyA+,Eryth.CD34-CD71-GlyA+,GMP,GMP,GMP,GMP,CFU-Granulo,CFU-Granulo,CFU-Granulo,CFU-Granulo,CFU-Granulo,Gran.(Neutro Metamyelo),Gran.(Neutro Metamyelo),Gran.(Neutro Metamyelo),Gran.(Neutro Metamyelo),Granulo (Neutro),Granulo (Neutro),Granulo (Neutro),Granulo (Neutro),HSC CD133+ CD34dim,HSC CD133+ CD34dim,HSC CD133+ CD34dim,HSC CD133+ CD34dim,HSC CD133+ CD34dim,HSC CD133+ CD34dim,HSC CD133+ CD34dim,HSC CD133+ CD34dim,HSC CD133+ CD34dim,HSC CD133+ CD34dim, HSC CD38- CD34+, HSC CD38- CD34+, HSC CD38- CD34+, HSC CD38- CD34+,CFU-Megakaryo,CFU-Megakaryo,CFU-Megakaryo,CFU-Megakaryo,CFU-Megakaryo,Megakaryocyte,Megakaryocyte,Megakaryocyte,Megakaryocyte,Megakaryocyte,Megakaryocyte,Megakaryocyte,MEP,MEP,MEP,MEP,MEP,MEP,MEP,MEP,MEP,CFU-Mono,CFU-Mono,CFU-Mono,CFU-Mono,Monocyte,Monocyte,Monocyte,Monocyte,Monocyte,NK CD56-CD16+,NK CD56-CD16+,NK CD56-CD16+,NK CD56-CD16+,NK CD56+CD16+,NK CD56+CD16+,NK CD56+CD16+,NK CD56+CD16+,NK CD56+CD16+,NK CD56-CD16-,NK CD56-CD16-,NK CD56-CD16-,NK CD56-CD16-,NK CD56-CD16-,NKT,NKT,NKT,NKT,Early B-cell,Early B-cell,Early B-cell,Early B-cell,Pro B-cell,Pro B-cell,Pro B-cell,Pro B-cell,Pro B-cell,CD8+Effec.Mem.RA,CD8+Effec.Mem.RA,CD8+Effec.Mem.RA,CD8+Effec.Mem.RA,Naive CD8+ T-cell,Naive CD8+ T-cell,Naive CD8+ T-cell,Naive CD8+ T-cell,Naive CD8+ T-cell,Naive CD8+ T-cell,Naive CD8+ T-cell,CD8+Effec.Mem.,CD8+Effec.Mem.,CD8+Effec.Mem.,CD8+Effec.Mem.,CD8+Effec.Mem.,CD8+Effec.Mem.,CD8+Centr.Mem.,CD8+Centr.Mem.,CD8+Centr.Mem.,CD8+Centr.Mem.,CD8+Centr.Mem.,CD8+Centr.Mem.,CD8+Centr.Mem.,Naive CD4+ T-cell,Naive CD4+ T-cell,Naive CD4+ T-cell,Naive CD4+ T-cell,Naive CD4+ T-cell,Naive CD4+ T-cell,Naive CD4+ T-cell,CD4+Effec.Mem.,CD4+Effec.Mem.,CD4+Effec.Mem.,CD4+Effec.Mem.,CD4+Effec.Mem.,CD4+Effec.Mem.,CD4+Effec.Mem.,CD4+Centr.Mem.,CD4+Centr.Mem.,CD4+Centr.Mem.,CD4+Centr.Mem.,CD4+Centr.Mem.,CD4+Centr.Mem.,CD4+Centr.Mem.
209360_s_at,10.1746863136,10.6642628106,9.57732829113,9.77967258888,10.3791453989,10.1294947565,10.977707687,10.7199426314,10.6974153491,10.5985340667,10.7691974806,10.8455224525,10.6980669805,10.6856491212,10.0684153191,10.5641338088,10.5550760543,9.99882140971,10.4483593446,10.536816851,10.8157215352,10.4024993989,8.83148876573,10.2355716998,10.2643849756,10.4651333884,12.7714550503,11.8903707901,12.4625553557,9.2541913397,10.5636288843,9.98363123166,9.30116912892,10.1108556404,7.95656210819,11.0628991932,11.1601907705,10.6139481633,10.5736080068,10.0910250376,10.2901356543,12.0436413414,12.3280970516,11.4810499151,11.3553507009,12.1269577667,11.2493136868,12.3734019567,12.2522771423,12.454108624,12.2229405514,12.3497948094,8.49998089976,11.9173044451,11.4009611148,11.9892485453,12.2415004141,12.0360496733,12.001030286,8.08157329784,8.55586639397,8.68388179391,8.70500423265,8.43687519826,9.93048367016,8.33457200716,8.46070753632,7.03485312551,9.58094734206,11.6938826826,9.66279313481,8.87984912145,7.98008529928,8.18399253656,9.78565851906,7.98729942912,10.9590602568,10.1375763927,12.0050044883,11.8468706174,11.1932910594,12.8671178079,11.8177083901,11.5126925798,11.0295947415,11.2181785484,11.3818486288,11.410170854,11.4339897369,11.4406212272,11.415401601,11.0996470157,11.0516119216,11.3905914758,11.3638467305,12.5714698246,12.5468174854,12.5977773301,12.536525403,12.5898636714,12.0432530632,12.6420849086,12.4479637853,12.5018811851,12.17171691,12.3167542276,12.2938481961,12.3611970271,12.4024046783,10.7248030351,11.1137274912,11.45134119,12.0645266943,12.1848386809,11.1446778284,10.3329567925,11.5625024785,11.2937512527,10.8720993181,10.820516016,9.99753183354,12.5291937891,12.3857609724,12.2528355577,12.5672983914,12.0481527385,12.6348430585,12.3615470126,12.5371910341,12.1231089288,11.3154015248,11.6161653548,9.76612530982,10.0431720142,11.5294946405,11.6791393749,11.3883553917,11.5416059376,10.9964472425,10.1797781822,9.7812578309,10.2327216125,8.97253931363,11.0669697641,11.2356265577,11.6056562089,11.0095792019,11.8054498309,9.21808907518,10.1055107857,9.89264595874,10.1742267712,8.74663918982,7.97224547288,9.92481018459,10.8946884998,9.78259604508,10.9440021933,10.6601557831,9.0320925014,9.66279261724,10.1915074595,9.59733460309,6.9429065982,9.55110108012,10.6165218815,10.4784202712,11.4075978388,11.8538691611,12.0357597636,11.2630503444,10.9647591139,11.1921565948,11.4272900122,11.6040551727,11.4691555345,11.0530427801,10.3203919692,11.4371901676,11.689578095,11.6976409098,11.7465440867,11.1601907705,10.4160833579,10.2758581809,11.0517894074,11.2774334209,11.5329393156,11.4715198861,10.290942122,11.5130956781,11.0798081577,11.7050518989,11.5786391608,11.6404481682,11.8285638759,11.4348197286,10.6639979869,10.3650552812,11.6019660617,11.5063117329,11.6819925436,11.7373514331,11.6070652458,10.9918906418,10.5026848743,11.2580023886,11.2578179155,11.4830392969,11.7380798884,11.6110634163
210365_at,5.91014613255,6.21497108132,6.83383867196,6.09282144864,5.97589212829,5.86710816217,5.33320807348,5.62149941855,5.53399256464,5.40868216381,5.25774564342,5.24790918187,5.4908432191,5.37404611788,5.10741794204,5.4235000748,5.24411314481,5.81743204997,5.30869879431,5.8006769473,5.42930513232,5.54596084055,5.47593659387,5.56170961845,5.33650532007,5.54228199475,7.08392650049,5.83770340725,7.04701405809,6.60459550763,5.95972929778,6.06425943961,6.91768356025,5.91897809817,8.00187032454,5.67662203265,5.97731004778,6.07511226117,5.81063883162,6.80855109001,6.33061907412,6.27365223636,5.70293413847,6.15449217209,6.36048853644,5.76746359393,6.6183417422,5.55569535595,5.34486554672,6.21593127054,5.72745642757,6.38633919367,7.22313496491,5.71283604604,5.86935812455,5.79424155917,5.95111455505,5.68497665488,5.65018841612,5.33461575691,5.46834827652,5.04758932054,7.05574866187,5.59407263617,5.53170994645,5.64781094676,5.7530500155,6.75043347138,5.0851342474,7.42236763219,6.13266552949,5.51172602377,5.57941407803,6.35605974335,5.44019338933,6.38391841378,5.17863628512,5.3957951913,4.97760419355,5.36875613827,6.07625141866,6.34515955344,5.75301055056,5.15956456188,4.91759812666,5.26302553753,5.21016973063,5.27637260039,5.34463133368,5.49300465801,4.97675965136,5.46847050642,5.29716586721,5.17763932492,5.1452491373,6.38626594626,5.69055884926,6.03234339288,5.98324698435,6.51462906376,6.45994654043,5.96806785682,5.725844955,5.6906888007,8.50224769715,5.58503142923,6.02484871597,5.55280826898,5.79958695502,5.82089318081,6.34679747625,6.25622392084,6.07807508215,6.76960728122,6.37507352438,6.1603665142,6.13721591182,5.70170571729,6.79673806685,5.84069457164,6.31956764243,5.74383397239,5.61125866141,5.63987100841,6.22111752471,6.64625678232,6.25838531748,6.28101894399,6.4210300576,6.26767137844,6.02943765973,5.67376920685,6.57868546074,6.37359811672,5.85934842515,5.67247573211,5.75464567266,5.67696281713,6.13716269084,6.26779676522,6.59733046564,5.43911175978,7.14911908392,5.79846403075,6.46098529355,5.65768497278,5.66772936185,6.43986918608,6.03764119447,5.7406156086,6.04846548933,5.9583183151,6.4403175125,6.8547133552,5.803868316,5.6494208359,7.00413562324,6.67100850655,6.36623221775,6.95493504257,6.33855620047,6.69333285879,6.51022381958,6.06586996891,7.27302160335,6.35208224033,6.69002258972,5.74234261588,5.78531708528,5.84025828244,5.70881307255,6.06736140946,5.48401198203,5.52456841619,5.56792145284,5.69643348829,5.65788251325,5.92098802237,5.73754083796,5.52327735095,6.24550820786,5.9811064825,6.1938120609,5.69617311906,5.92194106685,5.33482310863,5.86359927208,5.37885933958,5.40079112146,6.12026513369,6.04893545007,5.81825155685,5.66305172018,5.8549287682,6.16078509972,5.59874024915,5.69835036724,6.3154934722,6.49315761378,5.67158081324,5.91356702927,5.33497701136,5.73779368191,6.23327551927,5.96003498685,7.2809232975,5.35904999921,6.04908973539,5.93468776654,5.70371200304,5.96067374433
210805_x_at,5.09799803098,5.12112038305,5.26373690409,5.14733408257,5.21625478848,5.17930908918,5.28806401359,5.18949601632,5.192282365,5.11327844876,4.95594330278,5.07312161528,5.09871972294,5.14182700228,5.2492343627,5.22730122736,5.3323906496,5.21794745027,5.24179485507,5.37687034597,5.06879919497,5.21599341853,5.8028047575,5.33950952287,5.07183888234,5.27478981384,5.25291120671,5.48958797451,6.28587597159,5.15062171683,4.96708383291,5.04880707107,5.10267809414,5.02590570687,6.46110880828,5.02238033233,4.85516295383,5.07754159679,4.94694072535,5.09476326833,5.22890184392,5.28812482679,5.03272098406,5.14516280054,5.62469875308,4.89793589965,4.92273300672,5.26273695705,5.04486048345,4.90319224469,4.87197366252,5.32950599959,5.2623221868,5.11488677701,4.99597194414,5.05756791724,5.14927874478,5.15204016028,5.69944548217,5.24164363076,5.54999654314,5.51079945343,5.50514600969,5.30195749949,5.40949391866,5.89708878194,5.24199059831,5.52072477501,5.43586663516,5.02649536476,5.28732089197,5.31621950849,5.43458393358,5.51335915539,5.22090439577,5.23927305272,5.10382548054,5.05085698509,5.47766718789,5.32127358865,5.07288600236,5.22778289785,5.01419837798,5.11331415578,5.15780359296,4.964779718,5.22814742535,5.08588134179,4.97147524444,5.13961762821,4.86697944473,4.90787604719,5.24348223246,5.05966044808,5.15791212398,5.09334831728,5.16714840221,5.13513291256,5.15364729666,5.31878800129,5.15537311531,5.11351022569,5.02830235751,5.06349505704,5.02407198517,5.20383833209,5.20064197084,5.10644755251,5.06216610338,5.10439855691,5.0033825944,4.96816370943,5.10499901455,5.24141818392,4.93316012042,5.12100647731,5.62798801409,5.14829930522,5.45749473749,4.99588497365,5.22943841201,5.36946945749,5.13837083136,5.30540783121,5.10300234398,5.1789961689,5.03677272219,5.07094132021,4.96646577092,5.06891481993,5.3529540914,5.21689148566,5.2118131127,5.23412467775,4.94191920643,5.01591818008,5.09547963778,4.99347657651,5.02216567134,5.12446786559,5.07533293204,5.01624904303,5.62978406214,5.0475487208,5.33078471347,4.93054464754,5.01505625023,5.11124559123,5.05763805111,4.91384481174,5.13033535676,5.47759090344,5.19459375223,5.11009506916,5.03046528097,5.00751047646,5.63810342916,5.29363522595,5.14828242998,6.25757943954,5.15132301719,5.22639477972,5.2668997064,5.59783163282,5.54786615173,5.16285190851,5.26609512431,5.06143253745,5.02381646739,5.11584909296,5.20501739917,5.09966530887,5.38187255532,5.51128705062,4.91655965626,4.89879798593,5.04094489982,5.13637977768,5.12457986877,4.88379833908,5.06281376862,5.3355405407,5.11184210731,5.20069013979,5.23000185691,5.05477563938,5.16873887665,5.02102025522,5.24569890198,5.17932207047,4.99339495656,5.04363529846,5.33293180974,5.42783993666,5.106086535,5.48886504727,5.00255750568,5.31248258515,5.11601216919,5.44918924753,5.13350959508,5.2313985917,5.06142684916,4.97378714496,5.15161209707,5.16707801288,5.12881995647,4.97127206262,4.86222583665,5.38407206881,5.0385696514
211179_at,5.91904581801,5.79910695449,6.18374452769,5.87265661264,5.67500177697,5.55841605955,5.23230124129,5.16421783155,5.43969948049,5.15518599811,5.12695555663,4.92275935276,5.13290176039,5.14649511157,5.37692465427,5.14066471676,5.18652233335,5.27903394481,5.14936664984,5.16621035503,5.18973546155,5.11302481023,5.2678018689,5.12240912436,5.07118554325,5.12871002601,5.34622740571,5.78987138636,5.61637389464,6.39466809704,5.91420564475,6.30126189873,6.45122266543,5.68007357141,6.92769568919,5.17461700907,5.40845718989,5.55547405055,5.37168952095,5.97013271308,5.94161881275,5.8230910512,5.57826748928,5.70262461206,5.48523302131,5.35265185925,6.06202009718,5.03416301878,5.24201327924,5.56669408337,5.396925233,5.42998275451,5.66886802121,4.98946101812,5.52003295549,4.97378306889,5.09475495171,5.11924798858,5.19047844461,5.10161598521,6.02896822411,5.75333609649,5.5928149985,5.39188892725,5.16210489346,5.22935191724,5.19671972261,6.20157767687,5.35741466589,6.03217004497,5.80926383312,5.52307395831,5.43956860553,5.75541890299,5.19584254551,6.36905968266,5.2534608875,5.05575098922,5.49153604147,5.47126120149,5.49647073352,5.39850453042,5.15295225902,5.21490216743,5.07589051512,5.14022915915,5.18625294756,5.13934617961,5.32178384522,5.20581925344,5.24386965928,5.12558775781,5.1664883457,5.20705415156,5.37233082202,5.13819846045,5.11523665682,5.01516316165,5.24261648252,5.0358009686,5.46884009698,5.07550543635,5.32287206341,5.19924322174,5.02569909971,5.18977981709,5.07988056477,5.17391859954,5.08449034007,5.67059918398,5.95555434669,5.42032512198,5.53700584289,5.85572764669,5.80046559628,5.89754071156,5.23275298098,5.4090910568,5.93028255614,5.81215920864,6.99223918459,5.6634920491,5.09078479123,5.07199314647,5.358840694,5.90649612728,5.4206248947,5.52808206531,5.58107370551,5.52576091614,5.91187405546,5.1628221758,6.21446278301,6.88332154545,5.44975465632,5.27397328165,5.30813529149,5.34433332197,6.05956870544,5.44651058991,5.47737843034,5.11620252658,6.15920713395,5.45048693345,5.38263069901,5.36860209473,5.34514592631,5.87943767378,5.44262482661,5.2777787078,5.70931762042,5.55294066113,6.16917530803,6.70620891161,5.36880797209,5.70576618969,6.53096104417,5.53858891772,5.89333000406,6.22314869846,5.98707476803,6.10577432243,5.91737534848,6.51042368041,7.1325287497,6.09934741139,6.13804242126,4.83947211571,5.48437461598,5.13018937794,5.792554816,5.15985666977,5.20558300029,5.24990174436,5.35845983821,5.23631245803,5.55144042291,5.99791557776,5.38625865807,5.24185546203,5.18741770487,4.94499295711,5.56500976399,5.72441516165,5.75616995779,4.99919626011,5.0306471816,5.06769211745,5.14292650581,5.47809092755,5.4735151358,5.51427399859,5.18220704814,5.15218088454,5.33738371464,5.07106292684,5.35760857648,5.96342743127,6.69825347133,4.92636712219,5.31877889251,4.99898963368,5.12008397107,5.14591644087,5.71506735343,6.16328378786,4.84818071025,4.90431134376,5.43845294042,5.14397058903,5.41765303198
211180_x_at,5.26280705918,5.40669282651,5.63951834014,5.53091898965,5.28665273134,5.49750810809,5.65153751939,5.24028214321,5.39964828759,5.40915557086,4.99013072093,5.52160491799,5.55082556123,5.3456915323,5.70258549472,5.66841294492,5.5689717095,6.22196058878,5.66635619968,5.69149338042,5.52758072549,5.59610487377,5.220028362,5.27058090035,5.67304626719,5.32525591048,5.39411013051,6.57962449304,5.62223895256,6.00858047494,5.10707510889,5.1947509551,5.09671037538,5.23487281579,5.9633853805,5.34320292305,5.29407116824,5.2828099844,5.30856876628,5.38917191145,5.47366428408,5.39219736445,5.50497260941,5.2561703802,5.60422445024,5.77669784965,5.28735192415,5.50084090611,5.38793608287,5.31091404498,5.24203190047,5.38626530141,5.39154600338,5.50743142965,5.78602807354,5.69181803698,5.58457033771,5.66408320059,5.75945873335,6.10643698847,5.38345853422,5.60576333801,5.65577759569,5.80032721875,5.39090555818,6.52005869935,6.15542737819,5.43168456545,5.99040623033,5.02146725396,5.55750907503,5.542013799,6.02078374437,5.81199249446,5.58156974187,6.39361505705,5.48173560332,5.37735924562,5.37845039313,6.14471940106,5.58107187275,5.34284555402,5.37423847066,5.36812195372,5.52649482242,5.38937780692,5.98253720663,5.58908532447,5.40084208363,6.14696382503,5.36571651485,5.16327306595,5.61108781671,5.35286313071,5.45951891382,5.26752463526,5.77124412473,5.5812454408,5.43011775955,5.61797396546,5.4671470758,5.79478968061,5.58432720815,5.75665445452,6.46978955543,5.54174492505,5.80840199561,5.52488283183,5.44451598443,5.58943127886,5.14206128656,5.40026103424,5.50563560418,5.6194717281,5.41814772833,5.28343064203,5.27060174166,5.52175031444,5.49216598177,5.31976095841,5.7585848919,5.22130768749,5.56663647867,5.50328247342,5.76908204567,5.78163547126,5.3048438247,5.15607591383,5.17581134667,5.3378706292,5.20100287156,5.61896065146,6.00154297716,5.34701921365,5.35444818358,5.19857781903,5.33901152602,5.19922029715,5.47462562034,5.45313245728,5.56765010763,5.46414445648,5.42863016771,5.26684874889,5.35267875745,5.15412299138,5.33819180515,5.31661206419,5.18035408353,5.31841965977,5.45793306,5.10095690356,5.33462811145,5.72285998795,5.34619522106,5.27947938052,5.60049006169,5.57641198356,5.45951891382,5.86133382136,5.6074114703,5.44052365836,5.40629850584,5.60488118504,5.53821314514,5.11602967459,5.25476472093,5.77357707001,5.19974008112,5.58695353721,5.43793554151,5.33988060617,5.60642919987,5.14539510843,5.4550746516,5.4417535686,5.33618110965,5.53829170499,5.62491648139,5.19245932507,5.31573597485,6.08732803761,5.5655790778,5.60476238335,5.26902576428,5.63867661579,5.17911941518,5.77696269183,5.44579022227,5.38311288462,5.1203044671,5.41638623303,6.59462576088,5.62788641637,5.50801633342,5.45951891382,5.45598243506,5.37899299919,5.62535516455,6.28322452757,5.45951891382,5.72951379688,5.1269182472,5.16971221012,5.53632154995,5.19897052038,5.59959345017,5.4811912149,5.33132612297,5.18953371251,5.38899409333
211181_x_at,6.20282288696,6.86139781904,7.24171393188,6.91851198114,6.41338878214,6.46834274678,5.5509895013,5.82936765424,5.70759128158,5.9846513803,6.01580742322,6.05554031607,6.03515293084,5.65786654483,5.83089604723,5.548147274,6.26841619851,5.69084660834,5.78537707444,6.04146486592,5.56308462838,5.89597791631,5.98068217889,5.87174611151,5.69162717582,6.03567885244,6.35036901214,6.66304942059,6.26366456044,7.28238956305,7.01329288356,7.28582299763,7.15896029198,6.32748095459,7.5376461629,6.10094968101,6.48553064447,6.46723352039,6.45772240512,6.78362957025,6.94214413208,6.46884109977,6.3761056176,6.64111747996,6.29926983651,6.34077068206,7.14058034744,6.09665699995,6.40885020217,6.62567366834,6.17498022891,6.12739066387,7.4369668072,6.35695210485,6.0242245537,6.09730567609,7.52016782238,6.1421933762,5.59971454384,6.49136190189,6.74076446562,5.87518914977,6.38864750855,6.65853734032,6.43267585458,6.07279293488,6.57626670685,7.79473657995,7.19946851421,6.35148119551,6.29926983651,5.7505769832,7.59000654628,7.39546322057,6.29448178591,5.96619242398,6.68119746008,6.82025204729,6.19503767278,5.61992022507,6.18321046996,7.61892874996,6.16774498287,5.9759760798,5.7557085507,6.11043507668,5.66906344133,5.84607241762,5.93760910645,5.54253243039,5.91259005831,6.00024484047,5.8837182408,5.72410127187,5.82516954549,5.78711062256,6.10629998714,6.07820667508,6.76481305074,6.03455470145,6.68029891256,6.80026061178,6.9573374258,6.10116732162,6.5388331496,6.32488309071,5.89279278338,6.46713328267,6.18493344178,6.19481426011,6.99746288911,6.53755899597,6.67868676997,7.04637354117,6.34562179281,6.17791081593,6.09091771572,6.17422116874,6.31491900435,6.39252775202,7.58587660192,7.00506203349,5.98498411002,6.18913660888,5.9160108835,6.64676700004,6.59346786826,6.57005423544,6.7875768881,6.34331635816,6.20755299784,6.28949343285,6.60245104571,6.66417409808,6.12767352185,6.10191249734,6.26314437875,6.54978405476,6.45545481498,6.28789413329,6.34079217562,6.07074520309,6.47393533727,6.45038381226,6.4494064707,6.24366036292,6.16595825793,6.5595275078,6.97473110397,6.36334710372,6.31120429036,5.6548324495,6.70178606367,7.34584372376,6.09975296843,6.49363190019,7.19314429594,6.61843476074,6.63850501593,7.28881046322,6.61589571882,6.69048335981,6.92433653948,7.64538453192,8.24975378719,7.19116308368,7.47670192165,5.76988499716,5.86218961904,6.12158178596,6.68403066163,6.33489230848,5.59127023435,6.17316146318,5.81425955518,5.6253343938,6.02607852511,6.8055885711,6.41126874691,5.7809091345,6.32634962956,6.08242692404,6.34082069222,6.34566135348,6.61904274779,6.76147528593,6.08234760844,6.38030439264,5.91037727167,6.41302429561,6.3579474112,6.54577466976,5.91655925581,6.12046308914,6.64148799758,6.35371624056,6.65380509486,6.07859957267,6.61511252256,6.20107663087,6.30298311109,5.7582261811,6.32697241294,6.62796964866,6.39942034256,6.7937189384,6.77543013022,5.96473445716,6.39157484205,5.86800469326,6.32945316837
211182_x_at,6.13965464649,6.50234372936,7.37772820919,6.01904543458,6.04327494651,5.99035793391,5.56606789252,5.90078143963,5.72549746051,5.95186163852,6.00713400535,5.56681999018,5.70700701225,5.84019711619,5.55241947353,5.72433985691,5.69257821994,5.64079167077,5.61557297232,5.47901420072,5.84366065098,5.51864509323,5.90679278565,5.75333531735,5.37698331999,5.91461980543,5.5774734017,6.63514692241,6.13343650257,6.4198386502,6.14669404328,6.26369902439,6.55907168861,5.75034271941,7.25783625878,5.74764624918,6.25656698831,5.53285731526,5.72378331248,7.00169532417,6.26773510975,6.01103465155,5.7682150594,6.1635058984,6.12500397153,6.12874301347,6.1768246891,6.14876766041,5.72353305263,6.13593923618,5.54625615158,5.66014821322,6.65292732473,5.88749615565,5.6430860098,5.45860263304,6.19528014062,5.72627342481,5.4992686278,6.3015345062,6.02206520246,5.477307125,5.80108935022,6.01894494509,5.62627795929,5.49795995648,5.83235448237,6.45643184433,6.59070549428,6.33904397627,5.78948365312,5.68534659521,6.06016916318,6.68216646865,5.8313655544,5.83315514256,5.59481112899,6.14635723539,5.70606232956,5.79581925803,5.47296887307,6.41017903498,5.84252530115,5.5713925597,5.75802218814,5.50244879437,5.54181051539,5.81567197476,5.77405830098,5.4865104888,5.59282315114,5.65215248829,5.5665022018,5.56292964152,5.85268257661,5.73797054292,5.84365043665,5.81012183427,5.96467661734,6.00899342095,5.8168757415,5.83578441689,5.85966825024,6.3816062863,7.03922267824,5.94066478679,6.0684582767,5.88382930459,5.90146461093,5.97716853782,6.20419734159,6.02005501951,6.16811311733,6.4861006629,6.06162510394,7.00170381297,6.00037521699,5.60552340129,6.10461972457,5.87037047012,7.17724582247,6.33143610079,5.98751650101,6.13238903939,5.7585179874,5.61516138118,5.75976963756,6.21702620468,6.49090340948,6.17737243435,6.23238213318,5.95704305498,6.49276634734,6.39459145197,5.63890069143,5.73387514627,5.77617461433,5.75314478871,6.27066353647,5.81099970701,5.661006026,5.65618304207,6.25451185427,5.92449008156,5.70683880639,5.99806827633,5.71098274415,5.79385684356,5.77641865494,5.91461980543,5.70616294672,5.96095110163,6.36196807206,6.70982714543,5.69524175779,5.71676453572,6.44635172601,6.10851005517,6.3155860457,6.7822060102,6.28133339911,6.944383536,6.17896620021,7.13706877209,7.87902697215,6.67417747956,6.65112952092,5.81924269518,5.71948392047,5.61134101646,6.15035216687,5.9004512272,5.93039283271,5.78449288488,5.92231374028,5.57204641763,5.70999221267,6.01334990778,6.0649259254,5.73372392389,5.97009239829,5.94406455978,6.27591958002,5.88895454233,6.20029116291,5.93363551071,6.21926816344,5.92809857522,5.70331808292,5.77414249104,6.04322613129,5.91024895916,5.61805439615,5.92297012468,6.28249047223,6.12588727034,5.78133295912,5.89553414862,6.24530364023,5.97849873307,5.61027995603,6.13149102822,5.48289268557,6.48278067611,5.92982271445,6.01354384076,6.03772840263,5.78952914457,6.14590759065,6.11870893475,5.89690770692
