MPO (log2),Basophils,Basophils,Basophils,Basophils,Basophils,Basophils,Naive B-cells,Naive B-cells,Naive B-cells,Naive B-cells,Naive B-cells,B-cell class can switch,B-cell class can switch,B-cell class can switch,B-cell class can switch,B-cell class can switch,B-cells,B-cells,B-cells,B-cells,B-cells,B-cell class switched,B-cell class switched,B-cell class switched,B-cell class switched,B-cell class switched,CMP,CMP,CMP,CMP,Plasmacytoid DC,Plasmacytoid DC,Plasmacytoid DC,Plasmacytoid DC,Plasmacytoid DC,Myeloid DC,Myeloid DC,Myeloid DC,Myeloid DC,Myeloid DC,Eosinophill,Eosinophill,Eosinophill,Eosinophill,Eosinophill,Eryth.CD34+CD71+GlyA-,Eryth.CD34+CD71+GlyA-,Eryth.CD34+CD71+GlyA-,Eryth.CD34+CD71+GlyA-,Eryth.CD34+CD71+GlyA-,Eryth.CD34+CD71+GlyA-,Eryth.CD34+CD71+GlyA-,Eryth.CD34-CD71+GlyA-,Eryth.CD34-CD71+GlyA-,Eryth.CD34-CD71+GlyA-,Eryth.CD34-CD71+GlyA-,Eryth.CD34-CD71+GlyA-,Eryth.CD34-CD71+GlyA-,Eryth.CD34-CD71+GlyA-,Eryth.CD34-CD71+GlyA+,Eryth.CD34-CD71+GlyA+,Eryth.CD34-CD71+GlyA+,Eryth.CD34-CD71+GlyA+,Eryth.CD34-CD71+GlyA+,Eryth.CD34-CD71+GlyA+,Eryth.CD34-CD71loGlyA+,Eryth.CD34-CD71loGlyA+,Eryth.CD34-CD71loGlyA+,Eryth.CD34-CD71loGlyA+,Eryth.CD34-CD71loGlyA+,Eryth.CD34-CD71loGlyA+,Eryth.CD34-CD71loGlyA+,Eryth.CD34-CD71-GlyA+,Eryth.CD34-CD71-GlyA+,Eryth.CD34-CD71-GlyA+,Eryth.CD34-CD71-GlyA+,Eryth.CD34-CD71-GlyA+,Eryth.CD34-CD71-GlyA+,GMP,GMP,GMP,GMP,CFU-Granulo,CFU-Granulo,CFU-Granulo,CFU-Granulo,CFU-Granulo,Gran.(Neutro Metamyelo),Gran.(Neutro Metamyelo),Gran.(Neutro Metamyelo),Gran.(Neutro Metamyelo),Granulo (Neutro),Granulo (Neutro),Granulo (Neutro),Granulo (Neutro),HSC CD133+ CD34dim,HSC CD133+ CD34dim,HSC CD133+ CD34dim,HSC CD133+ CD34dim,HSC CD133+ CD34dim,HSC CD133+ CD34dim,HSC CD133+ CD34dim,HSC CD133+ CD34dim,HSC CD133+ CD34dim,HSC CD133+ CD34dim, HSC CD38- CD34+, HSC CD38- CD34+, HSC CD38- CD34+, HSC CD38- CD34+,CFU-Megakaryo,CFU-Megakaryo,CFU-Megakaryo,CFU-Megakaryo,CFU-Megakaryo,Megakaryocyte,Megakaryocyte,Megakaryocyte,Megakaryocyte,Megakaryocyte,Megakaryocyte,Megakaryocyte,MEP,MEP,MEP,MEP,MEP,MEP,MEP,MEP,MEP,CFU-Mono,CFU-Mono,CFU-Mono,CFU-Mono,Monocyte,Monocyte,Monocyte,Monocyte,Monocyte,NK CD56-CD16+,NK CD56-CD16+,NK CD56-CD16+,NK CD56-CD16+,NK CD56+CD16+,NK CD56+CD16+,NK CD56+CD16+,NK CD56+CD16+,NK CD56+CD16+,NK CD56-CD16-,NK CD56-CD16-,NK CD56-CD16-,NK CD56-CD16-,NK CD56-CD16-,NKT,NKT,NKT,NKT,Early B-cell,Early B-cell,Early B-cell,Early B-cell,Pro B-cell,Pro B-cell,Pro B-cell,Pro B-cell,Pro B-cell,CD8+Effec.Mem.RA,CD8+Effec.Mem.RA,CD8+Effec.Mem.RA,CD8+Effec.Mem.RA,Naive CD8+ T-cell,Naive CD8+ T-cell,Naive CD8+ T-cell,Naive CD8+ T-cell,Naive CD8+ T-cell,Naive CD8+ T-cell,Naive CD8+ T-cell,CD8+Effec.Mem.,CD8+Effec.Mem.,CD8+Effec.Mem.,CD8+Effec.Mem.,CD8+Effec.Mem.,CD8+Effec.Mem.,CD8+Centr.Mem.,CD8+Centr.Mem.,CD8+Centr.Mem.,CD8+Centr.Mem.,CD8+Centr.Mem.,CD8+Centr.Mem.,CD8+Centr.Mem.,Naive CD4+ T-cell,Naive CD4+ T-cell,Naive CD4+ T-cell,Naive CD4+ T-cell,Naive CD4+ T-cell,Naive CD4+ T-cell,Naive CD4+ T-cell,CD4+Effec.Mem.,CD4+Effec.Mem.,CD4+Effec.Mem.,CD4+Effec.Mem.,CD4+Effec.Mem.,CD4+Effec.Mem.,CD4+Effec.Mem.,CD4+Centr.Mem.,CD4+Centr.Mem.,CD4+Centr.Mem.,CD4+Centr.Mem.,CD4+Centr.Mem.,CD4+Centr.Mem.,CD4+Centr.Mem.
203949_at,10.5242987718,9.37601382529,6.21488576322,6.08262231633,9.6565440505,7.13239177663,6.06048507821,5.68277252063,5.8855629302,6.08867877476,5.89513954659,5.81094361578,5.7078910312,6.08071821948,6.16212657385,5.87753302513,5.38293550161,6.73470103503,5.79242894919,5.56777105059,6.48392938487,5.78608587416,5.92567438009,5.86848570511,5.91160996354,6.03239526286,12.7633360212,12.3293853603,11.6585197609,5.72507975951,6.18859248332,5.42625341182,5.08177222269,5.66260494311,5.52175856725,5.57807812599,5.63815083127,5.59348468639,5.86807937521,5.44289902108,8.33902596488,6.36987877884,9.17245469551,7.3280168501,10.9811890218,8.51541656585,8.29216695363,10.7133578237,11.1499386407,8.40815184483,11.8025325746,8.11824047532,12.5338914956,12.1976450184,9.52607502612,12.0390859426,10.9827524717,13.16435228,10.833122732,6.17676781705,7.68138383791,6.93372417199,8.25760366413,6.60455739438,9.73787961066,6.38161043203,7.79552408729,5.70873242796,8.70079181431,9.14710647589,8.9690303803,7.61434386135,6.13433130187,6.60237052242,7.20362478477,6.190471334,9.6297201924,6.17441376395,12.8723181343,11.6163029258,9.41339436674,11.5914634601,5.97728248677,5.7026499181,10.6926655246,9.22936251737,11.3685013458,8.69658984289,9.6446853402,9.80149494182,10.1867433878,6.97763951862,11.1321833997,9.81067215777,10.4856563026,9.52342884805,11.766682354,11.057358903,10.3107377789,9.38855557657,7.47745903985,9.76630757269,9.12844773676,9.17686289013,9.53657331621,9.2800976793,7.14576808534,8.0470842719,7.63411298698,6.74904309024,8.7244742853,8.32104876734,7.92850851772,8.19521727373,9.65810267947,6.38125633833,9.64815413951,6.83861690907,7.50490813149,6.88434043396,8.99404349353,10.932733877,10.6561915152,10.3631637545,11.3407263898,9.89657069279,10.0198997722,8.99216603466,8.99858647863,10.0334784931,12.1685334797,12.0616732187,9.65071298708,10.7430679314,7.8576738817,6.24207194903,7.45473205466,7.5520929189,10.6073193701,5.26561252956,5.1067076033,5.42910831426,5.42205133215,5.2267572718,5.45260442563,5.17909385585,5.40138328552,5.29752070425,5.42154501319,5.5331808729,5.38335026688,5.94168910576,5.98167910404,5.31261580443,5.55080113026,5.24571751645,5.17340344227,5.82885686499,6.23661619858,6.70668495509,9.74005881418,6.03936757724,5.5876995867,6.43828485521,6.56550815006,10.4115358906,5.46480139307,5.98788082771,5.90729212901,5.7211317301,5.34785609863,5.52318197622,6.0451329144,5.97982724919,5.59074133753,5.74509047192,5.38873352872,5.58496878187,5.29423841398,5.61040444954,5.67616032507,5.67994682942,5.41527372704,5.73263503909,5.49008673318,6.17897505063,6.18319530416,5.91173234868,5.83678744223,5.28157184011,5.74763922621,5.38630262728,6.2495699539,5.9019901671,5.61688805425,5.84444828587,5.63194592989,5.41801264755,5.84132381943,5.52960562605,5.71949876073,6.2059763035,5.66889725291,5.68814590914,5.44593435758,5.30196289132,5.52697320351,5.3368832587,5.46460242156,5.9518100886,5.76160676532
203948_s_at,7.76589082498,7.06628400339,5.93431148222,5.90620940597,6.81668388959,6.03260211267,5.77761762372,5.75644468499,5.82636607061,5.97300944511,5.60597207073,5.71804060429,5.72166068669,5.4700725194,5.88059253131,5.54680330446,5.66882911007,6.08150113938,5.70579473559,5.76130538334,5.79720358176,5.41153306655,5.66240877464,5.64508469521,5.58608172789,5.71793340667,10.7182770158,10.5162994323,7.43904434763,5.94264533175,5.78777852609,6.29215035716,5.84299312851,6.19354274253,7.06449413178,5.85015482635,5.76383063769,5.97643528474,5.83485596361,6.04617198069,6.29815486193,6.03599241639,7.17329317498,6.06246216517,8.42587785319,6.77787375432,6.45776779374,6.61797804762,6.81236409825,7.28183241774,9.95308393704,5.96774605127,10.9539267479,10.6929369036,7.91307834877,10.7620544439,8.67929023139,12.645258563,8.05643210726,5.91620280851,6.84393358699,6.24393020518,5.93193628174,6.11525930592,7.313216688,6.60092831805,6.23539473859,6.26249660582,7.33854908157,6.95780981941,7.27209905921,5.98749277379,6.26548745062,7.6121956177,6.41614478187,6.28831499451,6.39048741219,5.88991846083,10.8672972211,8.71936564299,7.53910463588,8.72730377628,5.63401163886,5.54281334771,8.34176059818,7.39987052918,9.62927533715,6.41637737201,7.01918404924,6.94094319778,8.20155888499,6.04404742216,9.35633819689,7.66145529016,8.00655105622,6.16299886616,10.0761602676,9.09921500577,7.24890400885,6.11164497266,6.00189291823,6.99700424399,6.71948545824,6.52415972614,6.79507880717,6.24556020524,6.01324709829,6.33319592208,5.8399147713,6.06440399198,6.57248794842,6.26523531963,6.62512908069,5.89872511017,6.79164104793,6.11891299956,6.75636170977,5.98816087403,6.44004788239,5.96973537249,7.86831308341,6.82515890742,6.28870024057,6.52735189664,8.14970801775,7.44958291548,7.85191732724,7.15228349421,6.97509473802,8.35076911751,11.3054515952,10.4554066096,8.52173932993,9.31713676482,6.59708632081,5.87466349403,6.3910956176,6.20879925873,9.28037582888,5.99723078572,5.7668581224,5.51821693883,6.71176736854,5.78986106007,6.11492948354,5.63282058782,5.90518892644,5.8220467757,6.00952723291,5.6342842896,5.71832867376,5.48705102801,6.15937716956,6.63716477957,5.8238246661,6.31927217431,6.20136949587,5.71804060429,6.04714824461,6.4308515225,9.0315532655,5.53606313014,5.66438486281,6.03628381328,6.34946660866,9.10623105128,5.71161290241,5.63363429751,5.67103726746,6.10664953418,6.07659582596,5.79946205301,5.84438379049,5.72671587089,5.78688135595,5.42736439113,5.93046422593,5.52761534991,5.71386318901,5.46456942781,5.81042652762,5.43291883106,5.81174496997,5.75512933274,5.71385274984,5.71957495667,5.76397960498,5.83675159328,5.53697204869,5.94265715711,5.88518995218,5.62820246898,5.85002498642,5.3801936253,5.7181516106,5.35009277396,5.71712896157,5.79815444576,5.8673704269,5.83656076306,5.64964066949,5.89975830207,5.71105113404,5.90980961437,5.73116587546,5.68834512515,6.04109142825,5.49817405095,5.8188384011,5.86949144887,5.80077366442
